"","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s","order"
"1",2,2.75,-0.75,2,40.5066856374838,-0.043271,0
"2",13.5,2.75,-0.75,2,19.1472278914186,5.0749e-05,0
"3",7.75,0,-0.75,2,74.8251835677036,-0.0017604,0
"4",7.75,5.5,-0.75,2,12.8297020674996,6.2683e-05,0
"5",7.75,2.75,-2,2,136.374149001699,-0.0014521,0
"6",7.75,2.75,0.5,2,12.8659992328259,-3.6589e-05,0
"7",7.75,2.75,-0.75,-1,51.7443639550475,6.4115e-05,0
"8",7.75,2.75,-0.75,5,9.73391432046331,3.1663e-05,0
"9",2,0,-2,-1,23.8782095416728,-0.0033954,0
"10",13.5,0,-2,-1,287.934609781797,-0.0023991,0
"11",2,5.5,-2,-1,146.658736068636,-0.0025167,0
"12",13.5,5.5,-2,-1,287.93464740356,-0.0023991,0
"13",2,0,0.5,-1,27782.4145375625,-0.0086289,0
"14",13.5,0,0.5,-1,79.8990120556918,0.00013196,0
"15",2,5.5,0.5,-1,7262617.47887658,-0.0020717,0
"16",13.5,5.5,0.5,-1,85.5468097709056,0.0002507,0
"17",2,0,-2,5,14.6264175644649,-0.0053934,0
"18",13.5,0,-2,5,122.255361615176,-0.0014515,0
"19",2,5.5,-2,5,25.4985252413996,-0.0020946,0
"20",13.5,5.5,-2,5,122.255666844625,-0.0014515,0
"21",2,0,0.5,5,180.436443914774,-2.7899,0
"22",13.5,0,0.5,5,17.1989096674873,-6.5537e-05,0
"23",2,5.5,0.5,5,40.6765368254664,-0.27442,0
"24",13.5,5.5,0.5,5,17.1986380684803,-6.5409e-05,0
"25",7.75876212958246,2.33086185436696,-1.51741191733163,-0.530094092246145,45.5217548631024,4.5522e-05,0
"26",4.69522543402854,3.45067905308679,0.283729006885551,4.88382840901613,31.0425743885129,-0.0383,0
"27",7.43201640166808,0.427071135840379,-1.18876469077077,4.87729917047545,77.1212709924494,-0.0013611,0
"28",4.07121056888718,5.36469212127849,-0.475957353366539,4.65741299698129,9.58550169859406,-0.00020163,0
"29",11.1087442111457,1.35278666007798,-1.47798058390617,-0.868533151224256,121.232380820113,3.4375e-05,0
"30",5.29105914849788,0.158340987400152,-0.703354836325161,0.95287310378626,60.4954077172798,-0.023055,0
"31",9.17192470177542,4.96793955459725,0.177307677920908,0.0961745651438832,28.2378334123164,0.00017024,0
"32",5.63801894313656,2.53596676024608,-1.54745090741199,3.63785478239879,6762.85616732548,-0.00056038,0
"33",3.57697423745412,1.44814369315282,-0.345055991667323,-0.872031191829592,7058.89230286233,-0.0054493,0
"34",12.0005056974478,2.50500249513425,0.0595290086930618,0.0686760148964822,36.6277711471384,0.00016033,0
"35",11.377800969407,5.41139556874987,-0.244973446708173,3.28696645563468,17.1537286707187,4.705e-05,0
"36",5.50303759309463,4.25441817392129,-1.10734772798605,2.78251382289454,7.99159872699757,3.5722e-05,0
"37",3.87985141715035,0.453087910311297,0.0361595088616014,0.550798267126083,159.113981319916,-0.14959,0
"38",11.5582838925766,2.8177880840376,0.41254900873173,1.50839423481375,24.4042340592514,0.00016056,0
"39",9.83878449664917,3.08767411205918,-0.0274243839085102,-0.789409439545125,52.733668455399,0.00011771,0
"40",12.0584782199003,2.48170534218661,-0.0832176614785567,0.0262823030352592,36.7912224050267,0.00014077,0
"41",7.66724421584513,3.41895305330399,-1.59272712410893,2.79529101448134,14.0865407053647,4.4933e-05,0
"42",2.03230043919757,1.58992653619498,-0.309800369897857,3.53319472819567,61.3032663368623,-0.19912,0
