"","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s"
"1",2,2.75,-0.75,-3.15,2.61734164606711,0.04489
"2",13.5,2.75,-0.75,-3.15,1.56319571998142,-0.00073139
"3",7.75,0,-0.75,-3.15,1.37301701728878,0.0014918
"4",7.75,2.75,-2,-3.15,2.32997173276828,0.014534
"5",7.75,2.75,0.5,-3.15,1.21321296165291,-0.0022249
"6",7.75,2.75,-0.75,-7,1.20023285008107,-0.00067345
"7",7.75,2.75,-0.75,0.7,0.988063793393999,-0.00031514
"8",2,0,-2,-7,1.32469547536179,0.034131
"9",13.5,0,-2,-7,2.33213019930434,0.014524
"10",2,0,0.5,-7,3.8760190033387,0.12191
"11",13.5,0,0.5,-7,1.60887231291758,-0.0018359
"12",2,0,-2,0.7,1.16513702961718,0.053934
"13",13.5,0,-2,0.7,2.08715401850105,0.014515
"14",2,0,0.5,0.7,2.25586603715745,27.885
"15",13.5,0,0.5,0.7,1.23527982739678,0.00066338
"16",5.77757297968492,5.03769879986066,-0.930072337388992,-4.84590432916302,1.1088575964225,-0.00061756
"17",2.91663235484157,4.02712177974172,0.234880324103869,-6.72005386087112,3.54291090367696,0.048192
"18",13.4835997184273,4.11896405939478,0.241745857172646,-6.51596115170978,1.63452148413295,-0.0022703
"19",7.70583732088562,5.12961188342888,-0.0734388547716662,-0.956525596464052,1.31742966297789,-0.0011845
"20",8.83915653196163,2.9452816991834,-0.417074722237885,-3.20176520119421,1.33998091655223,-0.00085117
"21",12.6678504934534,4.50767914659809,0.0913259690860286,-6.99912229550537,1.60417336163746,-0.001928
"22",6.7551531183999,3.33373010670766,-0.954951471532695,-6.73817566649523,1.10601167802915,-0.00060542
"23",7.32363866339438,0.930684465682134,-0.317516794195399,-5.70477747255936,1.22583347506177,0.00035285
"24",3.67460982559714,3.04322758980561,-1.25349718949292,-1.06987667335197,2.3938933044635,0.015949
"25",7.11503533786163,1.4339938116027,-0.576620887033641,-6.2886833401164,1.09938610286462,-0.00029184
"26",10.5004687514156,0.684897314873524,-0.737810833845288,0.11681686048396,1.29203995248676,-0.0005969
"27",6.13728711579461,0.052015176624991,-1.63468550588004,-2.8126339409966,1.88605868576175,0.023284
"28",9.63247163780034,0.246052091475576,-1.15571267192718,-1.05426446474157,1.27958697239074,-0.00053294
"29",9.98427739262115,1.51982609496918,-0.0184791365172714,-4.23500904077664,1.38900440292416,-0.001241
"30",7.90584889485035,5.15536402969155,-1.02790641703177,-2.79202929583844,1.33328068383122,-0.0006077
"31",9.51491877622902,3.36301377543714,-0.902613460668363,-5.0226547755301,1.4135600658607,-0.00063714
"32",10.4681713860482,3.71687104168814,0.391209846246056,-5.90955213978887,1.52679521542382,-0.0021578
"33",4.89697635942139,3.16976766544394,0.411507440265268,-1.98642404114362,3.49800975871606,0.010193
"34",2.04867168271448,5.18770853895694,-1.80540970689617,-2.82633102759719,2.2080330558876,0.013427
"35",2.34147747396491,1.40370883815922,-0.257718750392087,-5.18818457634188,3.11894177272365,0.064848
"36",4.96101047762204,4.16813096217811,-1.3459608667763,-3.15937445654999,0.981134659731662,-0.00041201
"37",10.2152962497203,0.217857779352926,-0.120586461736821,-4.54254634014796,1.34181022107147,-0.0009844
"38",10.5029724771157,2.64503188000526,-1.21094997902401,-5.57122805544641,1.43679118421365,-0.00056968
"39",5.68053313624114,2.49574965878855,-0.771974805858918,-0.00336798347998357,3.01673500516568,0.0038681
"40",8.20684450224508,2.08216670271941,-1.25313729909249,-6.17233008476906,1.24401461995204,-0.00055173
"41",11.1494101808639,0.45577781368047,-1.3288464343641,0.29161936591845,1.26778475852893,-0.00050179
"42",12.1055304493057,0.841448643710464,-1.14811943541281,-5.1010251368396,1.47866635953366,-0.00056215
"43",7.79329164722003,0.0972223373828456,-1.13944048574194,-6.566623062687,1.23278559909126,0.00095517
"44",13.5,3.32102651385802,-2,-1.04743839874494,2.30261591662219,0.014505
"45",13.5,3.48599037934719,-2,-4.79954822313245,2.33212434450926,0.014524
"46",13.5,1.13160153899374,-2,-3.05195953664662,2.33178570655419,0.014524
"47",13.5,2.44995009580877,-2,0.7,2.08715510079404,0.014515
"48",13.5,2.50788763848611,-2,-7,2.33213048045869,0.014524
"49",11.6841244251424,3.70416602627328,-2,-2.94014156396474,2.331684510653,0.014524
"50",13.5,0,-2,-4.70033627693777,2.33212247768622,0.014524
"51",11.9482654517873,3.91676248609471,-2,0.7,2.08715488253133,0.014515
"52",13.5,0,-2,-1.45770189625042,2.31945555920374,0.014512
"53",11.5882299747617,1.69603269170066,-2,-1.03150886471066,2.30168363412679,0.014504
"54",11.7126899596959,1.79088179799031,-2,-4.66294575233027,2.33212161092818,0.014524
"55",13.5,2.82823361457216,-2,-2.7643931081504,2.33146303935615,0.014523
"56",10.2127015016043,0.652564162292367,-1.99999999978563,-0.254302174742638,2.22198878600777,0.014498
"57",9.96329273510589,3.54526592215848,-2,-0.684052745429709,2.2746615653317,0.014499
"58",11.53441688318,0,-2,-3.18535541676359,2.33185047390447,0.014524
"59",12.1404073605553,1.22815478927416,-2,0.7,2.08715349714362,0.014515
"60",8.10584973552822,2.97840002017352,-2,0.653418896047662,2.09075451385789,0.014526
"61",10.2813043394261,3.48697697934482,-2,-5.03352810950833,2.3321220646355,0.014524
"62",12.5079313634961,1.04648436279174,-2,-5.86816303940573,2.33212971904796,0.014524
"63",10.7583935769219,2.53141758527168,-2,0.7,2.0871498844087,0.014515
"64",10.0602557653817,1.98840029500229,-2,-2.80545357920664,2.33150725570385,0.014523
"65",7.8069009920171,0.096163667142625,-2,-2.99646325883707,2.22672164675475,0.01514
"66",13.5,1.41698639423261,-2,-0.560660475534306,2.26172376773578,0.014498
"67",10.7363447602271,0,-2,-1.49197324349596,2.32018813094603,0.014513
"68",13.5,4.01713909752509,-2,0.7,2.08715510454387,0.014515
"69",8.2479301124974,5.49999984664464,-2,-0.79763138998157,2.28442439954051,0.014504
"70",10.3737776810577,0.357945954050072,-2,-4.69578642466949,2.33195345336751,0.014525
"71",12.554297543679,4.22225940772039,-2,-6.15767979217973,2.33213022712272,0.014524
"72",12.0380018169176,0,-2,-0.232089983061408,2.21894201252993,0.014497
"73",12.3872982223907,4.35398517258716,-1.99999999119611,-1.73859127555223,2.32527237136442,0.014516
"74",9.10751840813744,4.40606019628736,-1.99999999954308,0.7,2.08699975057655,0.014517
"75",13.5,1.98303269476829,-2,-4.34481679631784,2.33211292226586,0.014524
"76",9.13835722241532,0.330625816055865,-2,-1.29730235888962,2.31112471476445,0.014527
"77",10.8536507058394,0,-2,0.7,2.08667121778681,0.014518
"78",12.3308469015779,2.13135513535072,-1.99883520994032,-2.09226469244109,2.33396210179154,0.014469
