"","x1","x2","f1","f2","order","f1.norm","f2.norm","dist","theta","rad"
"1",0,0,201.25,86.25,0,2.07928323696169,9.37779303814712,9.15906710910528,86.1093215372276,9.60554116361127
"2",0.833333333333333,0,190.138888888889,97.3171325953316,0,1.96099242910109,10.763111628859,10.4656797440065,88.5269089637399,10.9402953909971
"3",1.66666666666667,0,206.805555555556,111.766648518106,0,2.138428640892,12.5718170782768,12.2674810614869,89.2739466487486,12.7523904308894
"4",2.5,0,251.25,129.76193719046,0,2.61159187233444,14.8243615136398,14.5733236941535,88.8986477115139,15.0526444983839
"5",3.33333333333333,0,323.472222222222,151.472361256989,0,3.38048212342841,17.5419447550557,17.3972065003307,87.8803646334916,17.8646994146626
"6",4.16666666666667,0,423.472222222222,177.07325658474,0,4.4450993941739,20.7465143155001,20.7657252667705,86.5630892516491,21.2173694144052
"7",5,0,551.25,206.745932263218,0,5.80544368457092,24.4607654008173,24.7040944694334,85.1651384796359,25.140251000508
"8",0,0.833333333333333,19.6041666666667,25.9039555047617,0,0.145450323705455,1.82402998389019,1.22413739795772,94.9342371053619,1.82981998535279
"9",0.833333333333333,0.833333333333333,8.4930555555556,26.5392205418436,0,0.0271595158448447,1.90354872628513,1.04870252430503,99.0917431515111,1.90374247014733
"10",1.66666666666667,0.833333333333333,25.1597222222222,29.5108025656572,0,0.204595727635759,2.27551389304844,1.69783286994455,94.2913821436961,2.28469317178987
"11",2.5,0.833333333333333,69.6041666666667,34.9367198693123,0,0.677758959078201,2.95469832024047,2.59010391421936,85.6453218693717,3.03143519974329
"12",3.33333333333333,0.833333333333333,141.826388888889,42.9409639683737,0,1.44664921017217,3.95662253678982,3.8313810247698,77.6846756479506,4.21279667630956
"13",4.16666666666667,0.833333333333333,241.826388888889,53.6534996008612,0,2.51126648091766,5.29755476449333,5.50837232927022,71.8189517650155,5.86263983381092
"14",5,0.833333333333333,369.604166666667,67.2102647272497,0,3.87161077131468,6.99451091801608,7.65498527366621,67.8161532096371,7.99453269095862
"15",0,1.66666666666667,46.0092592592594,16.7728623095863,0,0.426563499802536,0.68105342263214,0.473003105475214,64.3776592447561,0.803610716605211
"16",0.833333333333333,1.66666666666667,34.8981481481483,13.4407539821003,0,0.308272691941925,0.263959692836284,0.0930503943111318,45.0799109782722,0.405840821060852
"17",1.66666666666667,1.66666666666667,51.5648148148149,11.7435242405532,0,0.48570890373284,0.0515104524010447,0,6.72634480393527,0.488432662576857
"18",2.5,1.66666666666667,96.0092592592594,11.7538202490262,0,0.958872135175282,0.0527992462078335,0.376896239630949,3.50194072561121,0.960324701346227
"19",3.33333333333333,1.66666666666667,168.231481481482,13.5502623940556,0,1.72776238626925,0.277667312006312,1.30631235365701,10.1443249612109,1.74993199855412
"20",4.16666666666667,1.66666666666667,268.231481481482,17.2174442846326,0,2.79237965701475,0.736703580414367,2.49468910241051,16.4215342317516,2.88792595374348
"21",5,1.66666666666667,396.009259259259,22.8459327522034,0,4.15272394741176,1.44124467491812,4.03394849214384,21.2664957050969,4.39571409402237
"22",0,2.5,79.25,21.0046039028309,0,0.780450166652193,1.21075795537472,1.11179225401864,63.5492436819396,1.44049897227683
